_id,name,brand,manufacturer,PriorityIndex,category,subCategory,margin,margin%,sp,mrp,availability,limit,DealerPrice,JioMartPrice,BigBasketPrice,GrofersPrice,discount,gst,weight,description,imageUrl,productImageUrl
ObjectId(5ffb514e80ef0812f2708545),LAKME BLUSH AND GLOW POMEGRANATE  SHEET MASK,Lakme,HUL,5,Personal Care,Skin care,10,10,90,100,N,10,90,66.67,80,80,10,18,20ml,"Formulated by Lakmé Salon experts
Enriched with goodness of rich pomegranate extracts
Fruit anti-oxidants and beads cleanse your skin washing away dirt and other impurities
For the best results, use the product on an everyday basis
Mix a small amount with water in the palm of your hand and work into a rich lather.
Gently massage onto wet face & rinse thoroughly with water.",https://images-na.ssl-images-amazon.com/images/I/61Cl6xF0xJL._SL1000_.jpg,https://images-na.ssl-images-amazon.com/images/I/61XFbXF%2B0bL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f2708546),LAKME BLUSH AND GLOW ORANGE WALNUT GEL SCRUB 50G,Lakme,HUL,5,Personal Care,Skin care,20.36,16.288,104,125,Y,10,104.64,100,100,100,17,18,50g,"Orange and Walnut Gel Scrub
Gentle on skin, for all skin types
Cleans dirt and impurity from deep
Fruity fresh skin without dryness
Clears Blackheads and dead skin cell",,https://images-na.ssl-images-amazon.com/images/I/616nGdbT2kL._SX466_.jpg
ObjectId(5ffb514e80ef0812f2708547),LAKME BLUSH AND GLOW GREEN APPLE APRICOT GEL SCRUB 50G,Lakme,HUL,5,Personal Care,Skin care,20.36,16.288,104,125,Y,10,104.64,100,100,100,17,18,50g,"Green Apple and Apricot Gel Scrub
Gentle on skin, for all skin types
Cleans dirt and impurity from deep
Fruity fresh skin without dryness
Clears Blackheads and dead skin cell",,https://images-na.ssl-images-amazon.com/images/I/61w8HaizReL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f2708548),LIPTON YELLOW LABEL LEAF TEA 250G,Lipton,HUL,7,Beverages,Tea and coffee,35.86,12.80714286,244,280,Y,10,244.14,224,224,224,13,5,250g,"High Quality Tea leaves
Lipton is the World’s No. 1 Tea Brand
Source of Natural Theanine
Available as a 250g pack
Quality No 1
Finest Blend",,https://images-na.ssl-images-amazon.com/images/I/61UQUY2-RML._SL1000_.jpg
ObjectId(5ffb514e80ef0812f2708549),LIPTON DARJEELING TEA 100G,Lipton,HUL,7,Beverages,Tea and coffee,19.59,11.19428571,154,175,Y,10,155.41,140,140,140,12,5,100g,"Lipton Darjeeling tea is 100% pure and authentic Darjeeling Tea
Lipton is the World’s No. 1 Tea Brand
Available in 100g, 250g and 500g packs
Pure long leaf black tea
Sourced from Certified Darjeeling Tea Gardens
Best enjoyed when brewed",,https://images-na.ssl-images-amazon.com/images/I/61KS90BBqHL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f270854a),LIPTON DARJEELING TEA 250G,Lipton,HUL,7,Beverages,Tea and coffee,53.17,11.19368421,418,475,Y,10,421.83,380,380,380,12,5,250g,"Lipton Darjeeling tea is 100% pure and authentic Darjeeling Tea
Lipton is the World’s No. 1 Tea Brand
Available in 100g, 250g and 500g packs
Pure long leaf black tea
Sourced from Certified Darjeeling Tea Gardens
Best enjoyed when brewed",,https://images-na.ssl-images-amazon.com/images/I/61kPrnY928L._SL1000_.jpg
ObjectId(5ffb514e80ef0812f270854b),LIPTON DARJEELING TEA 500G,Lipton,HUL,7,Beverages,Tea and coffee,103.54,11.19351351,814,925,Y,10,821.46,740,740,740,12,5,500g,"Lipton Darjeeling tea is 100% pure and authentic Darjeeling Tea
Lipton is the World’s No. 1 Tea Brand
Available in 100g, 250g and 500g packs
Pure long leaf black tea
Sourced from Certified Darjeeling Tea Gardens
Best enjoyed when brewed",,https://images.discountbazaarcard.com/cache/data/products/grocery/beverages/tea-and-coffee/tea/3789/lipton-darjeeling-tea-500-gm-min-600x602.jpg
ObjectId(5ffb514e80ef0812f270854c),LIPTON GREEN TEA HONEY LEMON 25TEA BAGS,Lipton,HUL,7,Beverages,Tea and coffee,21.13,12.80606061,144,165,Y,10,143.87,145,165,141,13,5,25 TEA BAGS,"Zero calories: green tea, when had without milk or sugar, not only tastes great but contains virtuallyÂ zero calories
Next best to water: brewed, unsweetened green tea being 99% water is a great way to meet your daily required fluid intake
Glowing skin: give your skin a hydrated healthy glow with green tea
Heart health : consumption of green tea as a part of a healthy lifestyle may help maintain a healthy heart as it is thought to have a protective effect against cardiovascular diseases
Simply delicious flavour and great taste
Soothing aroma of a warm cup of green tea may help you relax
Country of Origin: India",,https://images-na.ssl-images-amazon.com/images/I/51W35eMWIUL.jpg
ObjectId(5ffb514e80ef0812f270854d),LIPTON GREEN TEA 100G,Lipton,HUL,7,Beverages,Tea and coffee,18.57,12.80689655,126,145,Y,10,126.43,131.16,116,226,13,5,100g,"Zero Calories: Green Tea, when had without milk or sugar, not only tastes great but contains virtually zero calories
Next best to water: Brewed, unsweetened Green Tea being 99% water is a great way to meet your daily required fluid intake
Glowing skin: Give your skin a hydrated healthy glow with Green Tea
Heart health: Consumption of Green Tea as a part of a healthy lifestyle may help maintain a healthy heart as it is thought to have a protective effect against cardiovascular diseases
Simply Delicious flavour and great taste
Soothing aroma of a warm cup of green tea may help you relax",,https://images-na.ssl-images-amazon.com/images/I/61BwvmzlTEL._SX569_.jpg
ObjectId(5ffb514e80ef0812f270854e),LIPTON GREEN TEA- TULSI NATURAL 25 TEA BAGS,Lipton,HUL,7,Beverages,Tea and coffee,21.13,12.80606061,144,165,Y,10,143.87,132,165,132,13,5,25 TEA BAGS,"""Zero Calories : Green Tea, when had without milk or sugar, not only tastes great but contains virtually zero calories
Next best to water : Brewed, unsweetened Green Tea being 99% water is a great way to meet your daily required fluid intake
Glowing skin : Give your skin a hydrated healthy glow with Green Tea
Heart health : Consumption of Green Tea as a part of a healthy lifestyle may help maintain a healthy heart as it is thought to have a protective effect against cardiovascular diseases
Simply Delicious flavour and great taste
Soothing aroma of a warm cup of green tea may help you relax""",,https://images-na.ssl-images-amazon.com/images/I/61SWA2ZD1BL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f270854f),LIPTON GREEN TEA HONEY LEMON 100 TEA BAGS,Lipton,HUL,7,Beverages,Tea and coffee,67.24,12.80761905,457,525,Y,10,457.76,420,420,420,13,5,100 TEA BAGS,"Zero calories: green tea, when had without milk or sugar, not only tastes great but contains virtuallyÂ zero calories
Next best to water: brewed, unsweetened green tea being 99% water is a great way to meet your daily required fluid intake
Glowing skin: give your skin a hydrated healthy glow with green tea
Heart health : consumption of green tea as a part of a healthy lifestyle may help maintain a healthy heart as it is thought to have a protective effect against cardiovascular diseases
Simply delicious flavour and great taste
Soothing aroma of a warm cup of green tea may help you relax
Country of Origin: India",,https://res.sastasundar.com/incom/images/product/Lipton-Honey-Lemon-Green-Tea-1592392004-10046243-1.jpg
ObjectId(5ffb514e80ef0812f2708550),LIPTON PURE & LIGHT TEA - 100 TEA BAGS,Lipton,HUL,7,Beverages,Tea and coffee,70.44,12.80727273,479,550,Y,10,479.56,450,440,440,13,5,100 TEA BAGS,"Zero calories: green tea, when had without milk or sugar, not only tastes great but contains virtuallyÂ zero calories
Next best to water: brewed, unsweetened green tea being 99% water is a great way to meet your daily required fluid intake
Glowing skin: give your skin a hydrated healthy glow with green tea
Heart health : consumption of green tea as a part of a healthy lifestyle may help maintain a healthy heart as it is thought to have a protective effect against cardiovascular diseases
Simply delicious flavour and great taste
Soothing aroma of a warm cup of green tea may help you relax
Country of Origin: India",,https://images-na.ssl-images-amazon.com/images/I/61BwvmzlTEL._SX569_.jpg
ObjectId(5ffb514e80ef0812f2708551),LIPTON GREEN TEA 250G,Lipton,HUL,7,Beverages,Tea and coffee,42.27,12.80909091,287,330,Y,10,287.73,311.1,312,264,13,5,250g,"Zero Calories : Green Tea, when had without milk or sugar, not only tastes great but contains virtually zero calories
Next best to water : Brewed, unsweetened Green Tea being 99% water is a great way to meet your daily required fluid intake
Glowing skin : Give your skin a hydrated healthy glow with Green Tea
Heart health : Consumption of Green Tea as a part of a healthy lifestyle may help maintain a healthy heart as it is thought to have a protective effect against cardiovascular diseases
Simply Delicious flavour and great taste. Maximum Shelf Life 15 Months
Soothing aroma of a warm cup of green tea may help you relax",,https://images-na.ssl-images-amazon.com/images/I/51J8BQPA9YL._SX569_.jpg
ObjectId(5ffb514e80ef0812f2708552),LAKME SUN EXPERT FAIRNESS SUNSCREEN SPF24PA++,Lakme,HUL,5,Personal Care,Skin care,21,10,189,210,Y,10,189,168,168,168,10,18,120ML,"Suitable for all skin types
Blocks upto 97% harmful sunrays
Blends easily onto skin
Moisturizes skin
Prevents tanning due to sun
Reveals instant glow",,https://img.looksgud.com/upload/item-image/898/j9ga/j9ga-lakme-sun-expert-spf-24-pa-fairness-uv-sunscreen-lotion-120_500x500_1.jpg
ObjectId(5ffb514e80ef0812f2708553),TAJ MAHAL LEAF- 100 TEA BAGS,Taj Mahal,HUL,5,Beverages,Tea and coffee,19,10,171,190,Y,10,171,177.97,152,152,10,5,100 TEA BAGS,Taj Mahal tea bags,,https://images-na.ssl-images-amazon.com/images/I/61OC6-qoUQL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f2708554),SURF EXCEL BAR,Surf,HUL,7,Household Items,Detergents,5,10,45,50,Y,10,45,40,40,40,10,18,400g,"India's most premium detergent bar
Your personal 'Stain Eraser': Removes tough stains with ease.
Surf Excel Bar combines the cleaning benefits similar to that of vinegar, blue, bleach and lemon
Removes tough stains such as tea, coffee, turmeric, curry, ketchup and chocolate wit just one product
Gentle on both your clothes and your hand
Makes your laundry easy",,https://images-na.ssl-images-amazon.com/images/I/41eWx9rCTrL._SX466_.jpg
ObjectId(5ffb514e80ef0812f2708555),SURF EXCEL BAR 250 GMS,Surf,HUL,7,Household Items,Detergents,3.38,11.65517241,26,29,Y,10,25.62,25.28,23,23,12,18,250g,"India's most premium detergent bar
Your personal 'Stain Eraser': Removes tough stains with ease.
Surf Excel Bar combines the cleaning benefits similar to that of vinegar, blue, bleach and lemon
Removes tough stains such as tea, coffee, turmeric, curry, ketchup and chocolate wit just one product
Gentle on both your clothes and your hand
Makes your laundry easy",,https://assetscdn1.paytm.com/images/catalog/product/C/CM/CMPLXFASSURF-EXCEL-DBIGB985832EE85BE5C/a_0.jpg?imwidth=320&impolicy=hq
ObjectId(5ffb514e80ef0812f2708556),SURF EXCEL BAR (PACK OF 4 ),Surf,HUL,7,Household Items,Detergents,10.94,11.63829787,83,94,Y,10,83.06,75,74,75,12,18,4X200G,"India's most premium detergent bar
Your personal 'Stain Eraser': Removes tough stains with ease.
Surf Excel Bar combines the cleaning benefits similar to that of vinegar, blue, bleach and lemon
Removes tough stains such as tea, coffee, turmeric, curry, ketchup and chocolate wit just one product
Gentle on both your clothes and your hand
Makes your laundry easy",,https://images-na.ssl-images-amazon.com/images/I/610JLBJW7eL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f2708557),KNORR ITALIAN MUSHROOM SOUP 48G,Knorr,HUL,5,"Noodles, Sauces & Instant Food",Soups and Sauces,16.77,25.8,48,65,Y,10,48.23,52,52,52,26,18,48g,"Made with 100 percent real vegetables
Contains no added preservatives
Ready to eat in 3 simple steps
Serves 4
Goes well with: White Sauce Pasta or Red Sauce Pasta
Chef's Tip: Garnish with Croutons for extra crunchiness
Knorr Italian Mushroom soup can be used to make a variety of dishes like Baked Cannelloni, Vegetable Au Gratin and White Pasta
Country of Origin: India",,https://images-na.ssl-images-amazon.com/images/I/61fo0jocd3L._SY450_.jpg
ObjectId(5ffb514e80ef0812f2708558),KNORR SHANGHAI HOT & SOUR CHICKEN SOUP,Knorr,HUL,5,"Noodles, Sauces & Instant Food",Soups and Sauces,18.06,25.8,52,70,Y,10,51.94,56,56,56,26,18,38g,"Made with Real Chicken and 100% real vegetables
No added preservaties
Ready to eat in 3 simple steps
Serves 4
Goes well with: Knorr Chinese Manchurian & Knorr Chinese Hakka Noodles/Fried Rice
Chef's Tip: Garnish with fried noodles for extra crunchiness.",,https://images-na.ssl-images-amazon.com/images/I/61YFsrhD99L._SL1000_.jpg
ObjectId(5ffb514e80ef0812f2708559),KNORR HOT & SWEET VEG SOUP 43G,Knorr,HUL,5,"Noodles, Sauces & Instant Food",Soups and Sauces,14.19,25.8,41,55,N,10,40.81,43.19,55,44,26,18,43g,"With 100% real vegetables
No added preservaties
Made in two simple steps
Available in a wide range
Serves 4
Low in Fat",,https://images-na.ssl-images-amazon.com/images/I/71MVcltKqpL._SX569_.jpg
ObjectId(5ffb514e80ef0812f270855a),REX BAKING POWDER 100G,Rex,HUL,5,Grocery & Staples,"Atta, Rice and Pulses",7.58,25.26666667,22,30,Y,10,22.42,27.9,24,24,26,12,100g,,,https://images-na.ssl-images-amazon.com/images/I/61EO%2BiPxZQL._SL1200_.jpg
ObjectId(5ffb514e80ef0812f270855b),BROWN & POLSON CUSTARD POWDER (VANILLA) 100G,BROWN & POLSON,HUL,5,Grocery & Staples,Instant Food,6.32,18.05714286,28,35,Y,10,28.68,33.1,28,35,19,12,100g,Easy-to-make dessert,,https://images-na.ssl-images-amazon.com/images/I/8151d5T-CyL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f270855c),BROWN & POLSON CUSTARD VANILLA 500G,BROWN & POLSON,HUL,5,Grocery & Staples,Instant Food,22.57,18.056,101,125,Y,10,102.43,117,125,200,19,12,500g,Easy-to-make dessert,,https://images-na.ssl-images-amazon.com/images/I/81wIUG4R04L._SL1500_.jpg
ObjectId(5ffb514e80ef0812f270855d),BROWN & POLSON CORNFLOUR CARTON 100G,BROWN & POLSON,HUL,5,Grocery & Staples,"Atta, Rice and Pulses",4.39,17.56,21,25,N,10,20.61,23.63,23.75,20,18,12,100g,"Edible corn starch
Thickening agent for soups, sauces and gravies
Country of Origin: India",,https://images-na.ssl-images-amazon.com/images/I/514Rfcf96kL._SX425_.jpg
ObjectId(5ffb514e80ef0812f270855e),BROWN & POLSON  CORNFLOUR 500G,BROWN & POLSON,HUL,5,Grocery & Staples,"Atta, Rice and Pulses",13.51,17.54545455,63,77,Y,10,63.49,72,53,53,18,12,500g,"Edible corn starch
Thickening agent for soups, sauces and gravies
Country of Origin: India",,https://www.healthysupplies.co.uk/pics/440x586/cornflour-brown-polson.jpg
ObjectId(5ffb514e80ef0812f270855f),KNORR SOUPY NOODLES MAST MASALA (PACK OF 4 ),Knorr,HUL,5,"Noodles, Sauces & Instant Food",Soups and Sauces,7.83,13.05,52,60,Y,10,52.17,48,48,48,14,12,300g,"Enjoy a bowl full of soup plus noodles
Great after school snack for kids as it has the benefit of soup and taste of noodles
Made with 100% Real Vegetables
No added preservativies
Source of Protein
Multi pack for a family experience",,https://images-na.ssl-images-amazon.com/images/I/414ATMR36IL.jpg
ObjectId(5ffb514e80ef0812f2708560),KNORR CUP SOUP CHICKEN DELITE 10G RL,Knorr,HUL,5,"Noodles, Sauces & Instant Food",Soups and Sauces,1.87,12.46666667,13,15,Y,10,13.13,13.95,15,12,13,18,10g,"The soup is as nutritious as it is tasty, with its fresh ingredients",,https://images-na.ssl-images-amazon.com/images/I/81HvAAbOO%2BL._SX679_.jpg
ObjectId(5ffb514e80ef0812f2708561),KNORR INSTANT SOUP TOMATO CHATPATA 14G,Knorr,HUL,5,"Noodles, Sauces & Instant Food",Soups and Sauces,2.58,25.8,7,10,Y,10,7.42,8,10,8,26,18,14g,"Made with 100% real vegetables
Contains no added preservatives
Ready in one minute
Empty pack contents, pour Hot water and enjoy!
Serves 1
Available in 6 more flavours",,https://cdn.shopify.com/s/files/1/0412/2941/8657/products/1104_grande.jpg?v=1598982454
ObjectId(5ffb514e80ef0812f2708562),KNORR CHINESE SC CHICKEN SOUP 42G,Knorr,HUL,5,"Noodles, Sauces & Instant Food",Soups and Sauces,6.85,12.45454545,48,55,Y,10,48.15,44,44,44,13,18,42g,"With 100% real vegetables
No added preservaties
Made in two simple steps
Available in a wide range
Serves 4
Low in Fat",,https://images-na.ssl-images-amazon.com/images/I/51gCheOWjGL._SX385_.jpg
ObjectId(5ffb514e80ef0812f2708563),KNORR CHICKEN DELITE SOUP 44G,Knorr,HUL,5,"Noodles, Sauces & Instant Food",Soups and Sauces,6.85,12.45454545,48,55,Y,10,48.15,44,44,44,13,18,44g,"Made with Real Chicken and 100% real vegetables
Contains no added preservatives
Ready to eat in 3 simple steps
Serves 4
Goes well with: White Sauce Pasta or Red Sauce Pasta
Chef's Tip: Garnish with grated cheese & garlic and serve with pan fried bread pieces",,https://images-na.ssl-images-amazon.com/images/I/61rfgRJy42L._SX466_.jpg
ObjectId(5ffb514e80ef0812f2708564),KNORR THAI SOUP 46G,Knorr,HUL,5,"Noodles, Sauces & Instant Food",Soups and Sauces,8.09,12.44615385,57,65,Y,10,56.91,53.95,65,52,13,18,46g,"Made with 100% real vegetables
Contains no added preservatives
Ready to eat in 3 simple steps
Serves 4. Maximum Shelf life: 12 Months. Container Type: Pouch
Goes well with: Spring Rolls, Wontons & Dumplings
Knorr Thai Vegetable Soup can be used to make a variety of dishes like Thai Veg. Curry and Thai Chicken Stew",,https://images-na.ssl-images-amazon.com/images/I/61j2vAjCtHL._SL1000_.jpg
ObjectId(5ffb514e80ef0812f2708565),KNORR MEXICAN SOUP 52G,Knorr,HUL,5,"Noodles, Sauces & Instant Food",Soups and Sauces,8.09,12.44615385,57,65,Y,10,56.91,53.95,52,52,13,18,52g,"Made with 100% real vegetables
Contains no added preservatives
Ready to eat in 3 simple steps
Serves 4
Goes well with: Tacos, Enchilada & Quesadillas
Knorr Mexican Tomato Corn soup can also be used to make Gazpacho",,https://images-na.ssl-images-amazon.com/images/I/61dv%2B333kNL._SL1000_.jpg
